%   Freq/Hz         Power
 1.568604e+01  -1.539379e+00
 1.574707e+01  -6.293436e-01
 1.580811e+01  -6.982108e-01
 1.586914e+01  -1.078711e+00
 1.593018e+01  -1.220945e+00
 1.599121e+01  -3.532305e-01
 1.605225e+01  -1.447374e+00
 1.611328e+01  -1.274786e+00
 1.617432e+01  -5.286999e-01
 1.623535e+01  -1.059883e+00
 1.629639e+01  -1.471296e+00
 1.635742e+01  -1.415961e+00
 1.641846e+01  -1.012256e+00
 1.647949e+01  -1.096924e+00
 1.654053e+01  -1.266501e+00
 1.660156e+01  -1.290519e+00
 1.666260e+01  -9.279227e-01
 1.672363e+01  -1.129757e+00
 1.678467e+01  -8.992530e-01
 1.684570e+01  -7.768092e-01
 1.690674e+01  -8.978922e-01
 1.696777e+01  -1.025588e+00
 1.702881e+01  -1.071397e+00
 1.708984e+01  -5.033433e-01
 1.715088e+01  -3.915488e-01
 1.721191e+01  -8.614708e-01
 1.727295e+01  -6.665748e-01
 1.733398e+01  -5.135799e-01
 1.739502e+01  -7.112556e-01
 1.745605e+01  -6.397063e-01
 1.751709e+01  -7.736501e-01
 1.757812e+01  -4.773295e-01
 1.763916e+01  -4.156572e-01
 1.770020e+01  -7.388164e-01
 1.776123e+01  -4.870383e-01
 1.782227e+01  -7.051958e-01
 1.788330e+01  -9.783175e-01
 1.794434e+01  -5.108755e-01
 1.800537e+01  -3.418925e-01
 1.806641e+01  -8.137041e-01
 1.812744e+01  -7.294258e-01
 1.818848e+01  -7.999588e-01
 1.824951e+01  -6.719499e-01
 1.831055e+01  -4.841204e-01
 1.837158e+01  -1.467804e-01
 1.843262e+01  -8.060068e-01
 1.849365e+01  -2.681154e-01
 1.855469e+01  -5.348250e-01
 1.861572e+01  -6.032317e-01
 1.867676e+01  -6.166681e-01
 1.873779e+01  -4.176363e-01
 1.879883e+01  -6.278992e-01
 1.885986e+01  -8.954502e-01
 1.892090e+01  -7.918433e-01
 1.898193e+01  -3.808514e-01
 1.904297e+01  -5.364408e-01
 1.910400e+01  -4.543617e-01
 1.916504e+01  -6.661408e-01
 1.922607e+01  -4.938265e-01
 1.928711e+01  -8.709143e-01
 1.934814e+01  -8.100558e-02
 1.940918e+01  -4.133487e-01
 1.947021e+01  -4.844433e-01
 1.953125e+01  -4.041777e-01
 1.959229e+01  -5.866328e-01
 1.965332e+01  -2.540881e-01
 1.971436e+01  -6.795634e-01
 1.977539e+01  -4.169088e-01
 1.983643e+01  -2.554944e-01
 1.989746e+01  -4.351559e-01
 1.995850e+01  -4.644385e-01
 2.001953e+01  -4.351542e-01
 2.008057e+01  -4.579358e-01
 2.014160e+01  -4.989320e-01
 2.020264e+01  -4.975727e-01
 2.026367e+01  -5.331766e-01
 2.032471e+01  -2.283300e-01
 2.038574e+01  0.000000e+00
 2.044678e+01  -6.386328e-01
 2.050781e+01  -4.256370e-01
 2.056885e+01  -6.497318e-01
 2.062988e+01  -4.341626e-01
 2.069092e+01  -6.477647e-01
 2.075195e+01  -6.233014e-01
 2.081299e+01  -5.606331e-01
 2.087402e+01  -5.256416e-01
 2.093506e+01  -5.572868e-01
 2.099609e+01  -9.498712e-01
 2.105713e+01  -4.431985e-01
 2.111816e+01  -7.233599e-01
 2.117920e+01  -1.973550e-01
 2.124023e+01  -7.740888e-01
 2.130127e+01  -2.079642e-01
 2.136230e+01  -4.363982e-01
 2.142334e+01  -4.349259e-01
 2.148438e+01  -6.946477e-01
 2.154541e+01  -8.337230e-01
 2.160645e+01  -1.011459e+00
 2.166748e+01  -3.858481e-01
 2.172852e+01  -1.021087e+00
 2.178955e+01  -1.026082e+00
 2.185059e+01  -2.851170e-01
 2.191162e+01  -6.898729e-01
 2.197266e+01  -4.711717e-01
 2.203369e+01  -5.975899e-01
 2.209473e+01  -7.630572e-01
 2.215576e+01  -6.728190e-01
 2.221680e+01  -7.416106e-01
 2.227783e+01  -7.126505e-01
 2.233887e+01  -7.563189e-01
 2.239990e+01  -9.374963e-01
 2.246094e+01  -9.583951e-01
 2.252197e+01  -5.464004e-01
 2.258301e+01  -8.444183e-01
 2.264404e+01  -6.879013e-01
 2.270508e+01  -3.282196e-01
 2.276611e+01  -9.491542e-01
 2.282715e+01  -8.463812e-01
 2.288818e+01  -4.279974e-01
 2.294922e+01  -5.595040e-01
 2.301025e+01  -7.048219e-01
 2.307129e+01  -5.927023e-01
 2.313232e+01  -4.471236e-01
 2.319336e+01  -6.916600e-01
 2.325439e+01  -7.495487e-01
 2.331543e+01  -9.958184e-01
 2.337646e+01  -8.712015e-01
 2.343750e+01  -4.408762e-01
 2.349854e+01  -6.086662e-01
 2.355957e+01  -6.785089e-01
 2.362061e+01  -9.402514e-01
 2.368164e+01  -8.831670e-01
 2.374268e+01  -8.597971e-01
 2.380371e+01  -9.996264e-01
 2.386475e+01  -4.679980e-01
 2.392578e+01  -6.477436e-01
 2.398682e+01  -7.341689e-01
 2.404785e+01  -7.342741e-01
 2.410889e+01  -8.259926e-01
 2.416992e+01  -1.062316e+00
 2.423096e+01  -4.872089e-01
 2.429199e+01  -9.429880e-01
 2.435303e+01  -7.801578e-01
 2.441406e+01  -8.156539e-01
 2.447510e+01  -1.048791e+00
 2.453613e+01  -9.754089e-01
 2.459717e+01  -8.122246e-01
 2.465820e+01  -3.486032e-01
 2.471924e+01  -7.626214e-01
 2.478027e+01  -3.781688e-01
 2.484131e+01  -9.159632e-01
 2.490234e+01  -7.618949e-01
 2.496338e+01  -1.044460e+00
 2.502441e+01  -7.043464e-01
 2.508545e+01  -8.505121e-01
 2.514648e+01  -9.351122e-01
 2.520752e+01  -1.013475e+00
 2.526855e+01  -8.707713e-01
 2.532959e+01  -1.314027e+00
 2.539062e+01  -6.629682e-01
 2.545166e+01  -9.184083e-01
 2.551270e+01  -1.216655e+00
 2.557373e+01  -7.936662e-01
 2.563477e+01  -9.179944e-01
 2.569580e+01  -1.275777e+00
 2.575684e+01  -9.815279e-01
 2.581787e+01  -7.886230e-01
 2.587891e+01  -1.135450e+00
 2.593994e+01  -1.068114e+00
 2.600098e+01  -7.376806e-01
 2.606201e+01  -9.212404e-01
 2.612305e+01  -8.789089e-01
 2.618408e+01  -1.243412e+00
 2.624512e+01  -1.094931e+00
 2.630615e+01  -1.046096e+00
 2.636719e+01  -1.269416e+00
 2.642822e+01  -8.153344e-01
 2.648926e+01  -1.286182e+00
 2.655029e+01  -1.106918e+00
 2.661133e+01  -1.069864e+00
 2.667236e+01  -8.101375e-01
 2.673340e+01  -1.193976e+00
 2.679443e+01  -1.200585e+00
 2.685547e+01  -1.074160e+00
 2.691650e+01  -1.225259e+00
 2.697754e+01  -1.071361e+00
 2.703857e+01  -7.967986e-01
 2.709961e+01  -1.262363e+00
 2.716064e+01  -8.371546e-01
 2.722168e+01  -1.478450e+00
 2.728271e+01  -1.387431e+00
 2.734375e+01  -1.097130e+00
 2.740479e+01  -5.449296e-01
 2.746582e+01  -1.212575e+00
 2.752686e+01  -8.393362e-01
 2.758789e+01  -1.322381e+00
 2.764893e+01  -1.130832e+00
 2.770996e+01  -1.161451e+00
 2.777100e+01  -1.301381e+00
 2.783203e+01  -1.168125e+00
 2.789307e+01  -8.262459e-01
 2.795410e+01  -1.080683e+00
 2.801514e+01  -1.382475e+00
 2.807617e+01  -1.207085e+00
 2.813721e+01  -9.720664e-01
 2.819824e+01  -1.212320e+00
 2.825928e+01  -1.504458e+00
 2.832031e+01  -1.229013e+00
 2.838135e+01  -1.029900e+00
 2.844238e+01  -1.491583e+00
 2.850342e+01  -1.296884e+00
 2.856445e+01  -1.180047e+00
 2.862549e+01  -1.297394e+00
 2.868652e+01  -1.378237e+00
 2.874756e+01  -1.493116e+00
 2.880859e+01  -1.575730e+00
 2.886963e+01  -1.517215e+00
 2.893066e+01  -1.363834e+00
 2.899170e+01  -1.574692e+00
 2.905273e+01  -1.409922e+00
 2.911377e+01  -1.322076e+00
 2.917480e+01  -1.578365e+00
 2.923584e+01  -1.251430e+00
 2.929688e+01  -1.515514e+00
 2.935791e+01  -1.542650e+00
 2.941895e+01  -1.559000e+00
 2.947998e+01  -1.403670e+00
 2.954102e+01  -1.846156e+00
 2.960205e+01  -1.318275e+00
 2.966309e+01  -1.208860e+00
 2.972412e+01  -1.395171e+00
 2.978516e+01  -1.601761e+00
 2.984619e+01  -1.673477e+00
 2.990723e+01  -1.379980e+00
 2.996826e+01  -1.626258e+00
 3.002930e+01  -1.475974e+00
 3.009033e+01  -1.739312e+00
 3.015137e+01  -1.402272e+00
 3.021240e+01  -1.492975e+00
 3.027344e+01  -1.667993e+00
 3.033447e+01  -1.607628e+00
 3.039551e+01  -1.780628e+00
 3.045654e+01  -1.662169e+00
 3.051758e+01  -1.607541e+00
 3.057861e+01  -1.434726e+00
 3.063965e+01  -1.596855e+00
 3.070068e+01  -1.771892e+00
 3.076172e+01  -1.790231e+00
