%Output from Claritas:XVIEW amplitude spectrum zoom window at Sun Aug 27 23:10:21 2023
%Power spectrum listed as dB (dBmin=-60)
%Spectrum averaged over 629 traces
%Maximum input Power : 0
%Time window : 0 to 15992ms
%SHOTID range 13172736 to 36044800

%   Freq/Hz         Power
 4.602051e+01  -2.497961e+01
 4.608154e+01  -2.529473e+01
 4.614258e+01  -2.562559e+01
 4.620361e+01  -2.562754e+01
 4.626465e+01  -2.604025e+01
 4.632568e+01  -2.600006e+01
 4.638672e+01  -2.594511e+01
 4.644775e+01  -2.614188e+01
 4.650879e+01  -2.661089e+01
 4.656982e+01  -2.675498e+01
 4.663086e+01  -2.651741e+01
 4.669189e+01  -2.712642e+01
 4.675293e+01  -2.653542e+01
 4.681396e+01  -2.680927e+01
 4.687500e+01  -2.680725e+01
 4.693604e+01  -2.709218e+01
 4.699707e+01  -2.732390e+01
 4.705811e+01  -2.737982e+01
 4.711914e+01  -2.686629e+01
 4.718018e+01  -2.715449e+01
 4.724121e+01  -2.725654e+01
 4.730225e+01  -2.750666e+01
 4.736328e+01  -2.716074e+01
 4.742432e+01  -2.772350e+01
 4.748535e+01  -2.734794e+01
 4.754639e+01  -2.755741e+01
 4.760742e+01  -2.762476e+01
 4.766846e+01  -2.815486e+01
 4.772949e+01  -2.779220e+01
 4.779053e+01  -2.751033e+01
 4.785156e+01  -2.833104e+01
 4.791260e+01  -2.804025e+01
 4.797363e+01  -2.783608e+01
 4.803467e+01  -2.804212e+01
 4.809570e+01  -2.791011e+01
 4.815674e+01  -2.827731e+01
 4.821777e+01  -2.853322e+01
 4.827881e+01  -2.824552e+01
 4.833984e+01  -2.830552e+01
 4.840088e+01  -2.811615e+01
 4.846191e+01  -2.805562e+01
 4.852295e+01  -2.868965e+01
 4.858398e+01  -2.893611e+01
 4.864502e+01  -2.842622e+01
 4.870605e+01  -2.886290e+01
 4.876709e+01  -2.845600e+01
 4.882812e+01  -2.872270e+01
 4.888916e+01  -2.864749e+01
 4.895020e+01  -2.901352e+01
 4.901123e+01  -2.816109e+01
 4.907227e+01  -2.856656e+01
 4.913330e+01  -2.845202e+01
 4.919434e+01  -2.861036e+01
 4.925537e+01  -2.821975e+01
 4.931641e+01  -2.821676e+01
 4.937744e+01  -2.835856e+01
 4.943848e+01  -2.859516e+01
 4.949951e+01  -2.885113e+01
 4.956055e+01  -2.889914e+01
 4.962158e+01  -2.857369e+01
 4.968262e+01  -2.896140e+01
 4.974365e+01  -2.860520e+01
 4.980469e+01  -2.904813e+01
 4.986572e+01  -2.880917e+01
 4.992676e+01  -2.869608e+01
 4.998779e+01  -2.916536e+01
 5.004883e+01  -2.872837e+01
 5.010986e+01  -2.924487e+01
 5.017090e+01  -2.888710e+01
 5.023193e+01  -2.899811e+01
 5.029297e+01  -2.897039e+01
 5.035400e+01  -2.893743e+01
 5.041504e+01  -2.891833e+01
 5.047607e+01  -2.890259e+01
 5.053711e+01  -2.892037e+01
 5.059814e+01  -2.863722e+01
 5.065918e+01  -2.879724e+01
 5.072021e+01  -2.865989e+01
 5.078125e+01  -2.911515e+01
 5.084229e+01  -2.895586e+01
 5.090332e+01  -2.864916e+01
 5.096436e+01  -2.855823e+01
 5.102539e+01  -2.919735e+01
 5.108643e+01  -2.917770e+01
 5.114746e+01  -2.909200e+01
 5.120850e+01  -2.884115e+01
 5.126953e+01  -2.873871e+01
 5.133057e+01  -2.926941e+01
 5.139160e+01  -2.915221e+01
 5.145264e+01  -2.907965e+01
 5.151367e+01  -2.862875e+01
 5.157471e+01  -2.891858e+01
 5.163574e+01  -2.905984e+01
 5.169678e+01  -2.937685e+01
 5.175781e+01  -2.940327e+01
 5.181885e+01  -2.932348e+01
 5.187988e+01  -2.954572e+01
 5.194092e+01  -2.872517e+01
 5.200195e+01  -2.907052e+01
 5.206299e+01  -2.927462e+01
 5.212402e+01  -2.913759e+01
 5.218506e+01  -2.871801e+01
 5.224609e+01  -2.868527e+01
 5.230713e+01  -2.890133e+01
 5.236816e+01  -2.945985e+01
 5.242920e+01  -2.880741e+01
 5.249023e+01  -2.934281e+01
 5.255127e+01  -2.895837e+01
 5.261230e+01  -2.942594e+01
 5.267334e+01  -2.935421e+01
 5.273438e+01  -2.926484e+01
 5.279541e+01  -2.916605e+01
 5.285645e+01  -2.919575e+01
 5.291748e+01  -2.939847e+01
 5.297852e+01  -2.939535e+01
 5.303955e+01  -2.938394e+01
 5.310059e+01  -2.940914e+01
 5.316162e+01  -2.937202e+01
 5.322266e+01  -2.969513e+01
 5.328369e+01  -2.917473e+01
 5.334473e+01  -2.928793e+01
 5.340576e+01  -2.921131e+01
 5.346680e+01  -2.903871e+01
 5.352783e+01  -2.957747e+01
 5.358887e+01  -2.891191e+01
 5.364990e+01  -2.907987e+01
 5.371094e+01  -2.954394e+01
 5.377197e+01  -2.895814e+01
 5.383301e+01  -2.919346e+01
 5.389404e+01  -2.954161e+01
 5.395508e+01  -2.923583e+01
 5.401611e+01  -2.946477e+01
 5.407715e+01  -2.931534e+01
 5.413818e+01  -2.945723e+01
 5.419922e+01  -2.931278e+01
 5.426025e+01  -2.942115e+01
 5.432129e+01  -2.925978e+01
 5.438232e+01  -2.950919e+01
 5.444336e+01  -2.939899e+01
 5.450439e+01  -2.961715e+01
 5.456543e+01  -2.933190e+01
 5.462646e+01  -2.954279e+01
 5.468750e+01  -2.927775e+01
 5.474854e+01  -2.958588e+01
 5.480957e+01  -2.931299e+01
 5.487061e+01  -3.006910e+01
 5.493164e+01  -2.960309e+01
 5.499268e+01  -2.945972e+01
 5.505371e+01  -2.957198e+01
 5.511475e+01  -2.928011e+01
 5.517578e+01  -2.916090e+01
 5.523682e+01  -2.944527e+01
 5.529785e+01  -2.934914e+01
 5.535889e+01  -2.910273e+01
 5.541992e+01  -2.913419e+01
 5.548096e+01  -2.936016e+01
 5.554199e+01  -2.936692e+01
 5.560303e+01  -2.932508e+01
 5.566406e+01  -2.957049e+01
 5.572510e+01  -2.936666e+01
 5.578613e+01  -2.960228e+01
 5.584717e+01  -2.939181e+01
 5.590820e+01  -2.956527e+01
 5.596924e+01  -2.945492e+01
 5.603027e+01  -2.969275e+01
 5.609131e+01  -2.960534e+01
 5.615234e+01  -2.974718e+01
 5.621338e+01  -2.955273e+01
 5.627441e+01  -2.972561e+01
 5.633545e+01  -2.973486e+01
 5.639648e+01  -3.007571e+01
 5.645752e+01  -2.966096e+01
 5.651855e+01  -2.936288e+01
 5.657959e+01  -2.931665e+01
 5.664062e+01  -2.948527e+01
 5.670166e+01  -2.936381e+01
 5.676270e+01  -2.952128e+01
 5.682373e+01  -2.972790e+01
 5.688477e+01  -2.983233e+01
 5.694580e+01  -2.950796e+01
 5.700684e+01  -2.999380e+01
 5.706787e+01  -2.951499e+01
 5.712891e+01  -2.922117e+01
 5.718994e+01  -2.937454e+01
 5.725098e+01  -2.992841e+01
 5.731201e+01  -2.944624e+01
 5.737305e+01  -2.950625e+01
 5.743408e+01  -2.958969e+01
 5.749512e+01  -3.026149e+01
 5.755615e+01  -2.989507e+01
 5.761719e+01  -2.980116e+01
 5.767822e+01  -2.970738e+01
 5.773926e+01  -2.981272e+01
 5.780029e+01  -2.992809e+01
 5.786133e+01  -2.944578e+01
 5.792236e+01  -2.994798e+01
 5.798340e+01  -2.997022e+01
 5.804443e+01  -2.947825e+01
 5.810547e+01  -3.015145e+01
 5.816650e+01  -2.945783e+01
 5.822754e+01  -2.966835e+01
 5.828857e+01  -2.946020e+01
 5.834961e+01  -2.978020e+01
 5.841064e+01  -2.971955e+01
 5.847168e+01  -2.971677e+01
 5.853271e+01  -2.965970e+01
 5.859375e+01  -2.998491e+01
 5.865479e+01  -2.949307e+01
 5.871582e+01  -2.958390e+01
 5.877686e+01  -3.011938e+01
 5.883789e+01  -2.997953e+01
 5.889893e+01  -2.984241e+01
 5.895996e+01  -2.966862e+01
 5.902100e+01  -3.003982e+01
 5.908203e+01  -2.990987e+01
 5.914307e+01  -2.964442e+01
 5.920410e+01  -3.001316e+01
 5.926514e+01  -2.984489e+01
 5.932617e+01  -2.997733e+01
 5.938721e+01  -2.970548e+01
 5.944824e+01  -2.990452e+01
 5.950928e+01  -2.990502e+01
 5.957031e+01  -3.012439e+01
 5.963135e+01  -3.019903e+01
 5.969238e+01  -3.011252e+01
 5.975342e+01  -2.974005e+01
 5.981445e+01  -2.979610e+01
 5.987549e+01  -2.950960e+01
 5.993652e+01  -3.023437e+01
 5.999756e+01  -2.999555e+01
 6.005859e+01  -2.965574e+01
 6.011963e+01  -2.980255e+01
 6.018066e+01  -3.002781e+01
 6.024170e+01  -2.929626e+01
 6.030273e+01  -2.925215e+01
 6.036377e+01  -2.921974e+01
 6.042480e+01  -2.993133e+01
 6.048584e+01  -2.981777e+01
 6.054688e+01  -2.972290e+01
 6.060791e+01  -3.009235e+01
 6.066895e+01  -3.029243e+01
 6.072998e+01  -3.009012e+01
 6.079102e+01  -3.008686e+01
 6.085205e+01  -2.971721e+01
 6.091309e+01  -2.974911e+01
 6.097412e+01  -2.967468e+01
 6.103516e+01  -3.038411e+01
 6.109619e+01  -2.997524e+01
 6.115723e+01  -3.004274e+01
 6.121826e+01  -3.022150e+01
 6.127930e+01  -2.982310e+01
 6.134033e+01  -2.971957e+01
 6.140137e+01  -2.959474e+01
 6.146240e+01  -3.023678e+01
 6.152344e+01  -2.959636e+01
 6.158447e+01  -2.965150e+01
 6.164551e+01  -2.959695e+01
 6.170654e+01  -3.021780e+01
 6.176758e+01  -2.970541e+01
 6.182861e+01  -2.949109e+01
 6.188965e+01  -2.987757e+01
 6.195068e+01  -3.012570e+01
 6.201172e+01  -2.932830e+01
 6.207275e+01  -2.994282e+01
 6.213379e+01  -2.988900e+01
 6.219482e+01  -3.005756e+01
 6.225586e+01  -2.975093e+01
 6.231689e+01  -3.000619e+01
 6.237793e+01  -2.964523e+01
 6.243896e+01  -3.000274e+01
 6.250000e+01  -3.057043e+01
